ID,Time,Longitude,Latitude,Status
22351,00:04:03,114.138283,22.609934,1
22351,00:09:03,114.143349,22.615267,0
22351,00:14:03,114.138367,22.609118,1
22351,00:19:03,114.124763,22.594433,1
22351,00:24:03,114.116531,22.585817,1
22351,00:29:03,114.1175,22.568916,0
22351,00:29:11,114.117668,22.568068,0
22351,00:29:14,114.116531,22.585817,1
22351,00:29:19,114.117966,22.567034,0
22351,00:34:19,114.116653,22.548599,0
22351,00:39:05,114.116997,22.5485,1
22351,00:44:05,114.121414,22.550699,1
22351,00:49:05,114.118118,22.566668,1
22351,00:49:13,114.117966,22.567917,1
22351,00:54:13,114.117485,22.605383,1
22351,00:54:14,114.117966,22.567917,1
22351,00:59:13,114.116302,22.60375,0
22351,00:59:14,114.117485,22.605383,1
22351,01:02:51,114.111832,22.597433,0
22351,01:02:53,114.111832,22.597433,0
22351,01:03:05,114.112129,22.597418,0
22351,01:07:43,114.11187,22.597418,0
22351,01:12:43,114.126236,22.577049,1
22351,01:12:51,114.12812,22.577351,1
22351,01:12:53,114.128616,22.577417,1
22351,01:12:59,114.130051,22.577618,1
22351,01:13:09,114.132248,22.577217,1
22351,01:17:59,114.165352,22.562668,1
22351,01:22:59,114.218285,22.557133,1
22351,01:28:01,114.237068,22.558283,0
22351,01:33:01,114.226067,22.551233,0
22351,01:38:01,114.218864,22.5569,0
22351,01:43:01,114.171097,22.563133,0
22351,01:48:01,114.141251,22.55595,0
22351,01:53:01,114.101616,22.538366,0
22351,01:58:01,114.071198,22.531918,0
22351,02:00:01,114.06295,22.528683,0
22351,02:03:01,114.06295,22.528683,0
22351,02:08:01,114.06282,22.528618,0
22351,02:13:01,114.06282,22.528618,0
22351,02:18:01,114.062897,22.528633,0
22351,02:22:29,114.062897,22.528633,0
22351,02:22:31,114.062897,22.528633,0
22351,02:23:43,114.06308,22.528217,0
22351,02:27:15,114.078766,22.534718,0
22351,02:32:48,114.078766,22.534718,0
22351,02:32:49,114.078766,22.534718,0
22351,02:37:15,114.07843,22.535017,0
22351,02:42:15,114.078667,22.535133,0
22351,02:47:31,114.078835,22.535366,0
22351,02:47:39,114.078835,22.535366,0
22351,02:52:39,114.079353,22.535183,0
22351,02:52:47,114.079353,22.535183,0
22351,02:57:47,114.079353,22.535183,0
22351,03:02:47,114.079353,22.535183,0
22351,03:07:47,114.079414,22.535217,0
22351,03:12:47,114.079315,22.535433,0
22351,03:17:47,114.078613,22.534651,1
22351,03:17:55,114.078064,22.533684,1
22351,03:22:55,114.018333,22.531918,1
22351,03:27:55,113.989815,22.535967,1
22351,03:32:55,113.974251,22.537617,1
22351,03:37:55,113.980881,22.536133,0
22351,03:42:55,114.010597,22.536682,0
22351,03:47:55,114.024719,22.527033,0
22351,03:52:55,114.024719,22.527033,0
22351,03:57:55,114.024719,22.527033,0
22351,04:02:55,114.031868,22.526449,1
22351,04:07:55,114.039665,22.549433,1
22351,04:12:55,114.044266,22.543568,0
22351,04:17:55,114.057983,22.535534,0
22351,04:22:55,114.084419,22.537167,0
22351,04:27:55,114.1119,22.53805,0
22351,04:28:05,114.111916,22.538,0
22351,04:33:14,114.111916,22.538,0
22351,04:33:38,114.111916,22.538,0
22351,04:33:39,114.111916,22.538,0
22351,04:38:05,114.111534,22.538017,0
22351,04:38:13,114.111534,22.538017,0
22351,04:43:13,114.1119,22.538099,0
22351,04:43:14,114.111534,22.538017,0
22351,04:48:13,114.111931,22.538134,0
22351,04:48:14,114.1119,22.538099,0
22351,04:53:13,114.112129,22.5382,0
22351,04:53:14,114.111931,22.538134,0
22351,04:58:13,114.112083,22.538134,0
22351,04:58:14,114.112129,22.5382,0
22351,05:03:13,114.112083,22.538134,0
22351,05:03:14,114.112083,22.538134,0
22351,05:03:21,114.112083,22.538134,0
22351,05:08:21,114.112053,22.537733,0
22351,05:13:21,114.112053,22.537733,0
22351,05:18:21,114.112053,22.537733,0
22351,05:23:21,114.112053,22.537733,0
22351,05:28:21,114.112053,22.537733,0
22351,05:33:21,114.112053,22.537733,0
22351,05:38:21,114.112015,22.537582,0
22351,05:43:21,114.114235,22.5347,0
22351,05:48:21,114.114532,22.534201,1
22351,05:53:21,114.116768,22.548233,1
22351,05:58:21,114.115547,22.552933,0
22351,06:03:21,114.135216,22.565849,0
22351,06:08:21,114.127869,22.560717,0
22351,06:12:27,114.129715,22.559116,0
22351,06:12:37,114.129684,22.559032,0
22351,06:17:21,114.129753,22.558968,0
22351,06:20:53,114.129753,22.558968,0
22351,06:25:51,114.132515,22.561083,1
22351,06:30:51,114.119751,22.538366,1
