ID,Time,Longitude,Latitude,Status
22252,00:00:35,114.129715,22.574476,1
22252,00:00:41,114.127182,22.575882,1
22252,00:01:32,114.128586,22.577209,0
22252,00:01:41,114.128639,22.5772,0
22252,00:03:41,114.131981,22.577143,0
22252,00:04:41,114.132904,22.573984,0
22252,00:05:41,114.133636,22.571169,0
22252,00:06:19,114.133636,22.571169,0
22252,00:06:41,114.137543,22.569178,0
22252,00:07:41,114.134918,22.565697,0
22252,00:08:44,114.134911,22.565636,0
22252,00:12:42,114.134827,22.5655,0
22252,00:17:36,114.131233,22.561943,1
22252,00:17:47,114.131233,22.561943,1
22252,00:18:36,114.132156,22.562222,1
22252,00:19:36,114.135956,22.566853,1
22252,00:20:36,114.135796,22.566723,0
22252,00:21:36,114.135803,22.566708,0
22252,00:23:32,114.135803,22.566708,0
22252,00:28:21,114.137932,22.569916,1
22252,00:29:17,114.137932,22.569916,1
22252,00:29:21,114.138306,22.575527,1
22252,00:30:21,114.132462,22.578011,1
22252,00:31:21,114.132965,22.582483,1
22252,00:31:42,114.13298,22.583296,0
22252,00:32:21,114.133041,22.583389,0
22252,00:32:37,114.132996,22.58349,1
22252,00:34:21,114.137665,22.58032,1
22252,00:35:04,114.137665,22.58032,1
22252,00:35:21,114.139114,22.575924,1
22252,00:36:21,114.138893,22.575172,1
22252,00:37:21,114.137383,22.568338,1
22252,00:38:21,114.137253,22.565825,1
22252,00:39:21,114.140068,22.559151,1
22252,00:40:21,114.140709,22.555775,1
22252,00:40:49,114.140709,22.555775,1
22252,00:41:21,114.151604,22.556515,1
22252,00:42:21,114.158348,22.560282,1
22252,00:43:21,114.157433,22.563923,1
22252,00:44:21,114.158684,22.569061,1
22252,00:45:08,114.163086,22.570442,0
22252,00:45:21,114.163132,22.570454,0
22252,00:46:21,114.161354,22.569315,0
22252,00:46:33,114.161354,22.569315,0
22252,00:47:21,114.16333,22.566868,0
22252,00:52:17,114.16333,22.566868,0
22252,00:58:01,114.16333,22.566868,0
22252,01:06:12,114.141045,22.561445,1
22252,01:07:12,114.138084,22.565508,1
22252,01:08:12,114.13781,22.571503,1
22252,01:12:12,114.155617,22.608437,1
22252,01:13:12,114.155945,22.619476,1
22252,01:15:12,114.167503,22.635517,1
22252,01:15:15,114.167503,22.635517,1
22252,01:16:12,114.176704,22.637089,1
22252,01:17:12,114.182686,22.639736,1
22252,01:18:12,114.183571,22.640203,1
22252,01:19:12,114.189461,22.642906,1
22252,01:19:26,114.189713,22.643045,0
22252,01:20:12,114.18972,22.643023,0
