ID,Time,Longitude,Latitude,Status
22658,00:01:19,113.880997,22.559,0
22658,00:02:18,113.879303,22.5606,0
22658,00:03:17,113.874702,22.558399,0
22658,00:04:18,113.873199,22.559999,0
22658,00:05:17,113.871101,22.558701,0
22658,00:06:16,113.869301,22.559401,0
22658,00:07:14,113.866501,22.5623,0
22658,00:08:13,113.861298,22.563299,0
22658,00:09:12,113.863503,22.568399,0
22658,00:10:11,113.867798,22.5653,0
22658,00:11:10,113.8638,22.569099,0
22658,00:12:09,113.8657,22.5718,0
22658,00:13:07,113.867599,22.5744,0
22658,00:14:08,113.868698,22.576599,0
22658,00:15:07,113.864502,22.5814,0
22658,00:16:06,113.867798,22.584299,0
22658,00:17:05,113.8713,22.587,0
22658,00:18:04,113.8769,22.5823,0
22658,00:19:03,113.8853,22.574301,0
22658,00:20:02,113.891998,22.566999,0
22658,00:21:01,113.890701,22.569401,0
22658,00:22:00,113.8909,22.5711,0
22658,00:22:59,113.8918,22.5716,0
22658,00:23:57,113.895599,22.570299,0
22658,00:24:57,113.893402,22.568399,0
22658,00:25:56,113.889198,22.572599,0
22658,00:26:55,113.888802,22.5762,0
22658,00:27:54,113.886803,22.5791,0
22658,00:28:53,113.885696,22.5804,0
22658,00:29:53,113.882599,22.583099,0
22658,00:30:52,113.881401,22.5846,0
22658,00:31:51,113.879501,22.5893,0
22658,00:32:50,113.880501,22.590099,0
22658,00:33:49,113.8797,22.5893,0
22658,00:34:48,113.879997,22.585899,0
22658,00:35:46,113.882896,22.585699,0
22658,00:36:45,113.885201,22.5875,0
22658,00:37:44,113.885101,22.589701,0
22658,00:38:43,113.886101,22.5881,0
22658,00:39:44,113.886101,22.5879,0
22658,00:40:43,113.884201,22.5872,0
22658,00:41:41,113.880898,22.5902,0
22658,00:42:40,113.880402,22.5902,0
22658,00:43:39,113.8806,22.59,0
22658,00:44:38,113.879501,22.5865,0
22658,00:45:37,113.881599,22.5839,0
22658,00:46:35,113.885101,22.5807,0
22658,00:47:34,113.887604,22.5786,0
22658,00:48:33,113.891403,22.5746,0
22658,00:49:33,113.896103,22.569901,0
22658,00:50:33,113.899597,22.5716,0
22658,00:51:32,113.901001,22.570801,0
22658,00:52:30,113.900902,22.570601,0
22658,00:53:29,113.901604,22.568701,0
22658,00:54:28,113.896698,22.569,0
22658,00:55:27,113.8964,22.569599,0
