ID,Time,Longitude,Latitude,Status
22639,00:00:12,113.982033,22.593493,0
22639,00:00:13,113.982033,22.593493,0
22639,00:00:42,113.98056,22.591537,0
22639,00:01:12,113.9785,22.589813,0
22639,00:01:42,113.977371,22.587603,0
22639,00:02:11,113.973061,22.587257,0
22639,00:03:12,113.961914,22.585379,0
22639,00:03:42,113.96064,22.585037,0
22639,00:04:12,113.956108,22.583893,0
22639,00:04:42,113.952972,22.583963,0
22639,00:05:12,113.950089,22.583649,0
22639,00:05:41,113.950043,22.583652,0
22639,00:05:58,113.950043,22.583652,0
22639,00:06:11,113.949707,22.58289,0
22639,00:06:42,113.949211,22.579893,0
22639,00:07:12,113.948776,22.578623,0
22639,00:07:42,113.947624,22.57723,0
22639,00:08:12,113.94857,22.575808,0
22639,00:08:41,113.949516,22.573734,0
22639,00:09:11,113.948662,22.571518,0
22639,00:09:41,113.946617,22.571617,0
22639,00:10:12,113.946625,22.572172,0
22639,00:10:42,113.945915,22.573725,0
22639,00:11:12,113.946045,22.574968,0
22639,00:11:42,113.946045,22.574968,0
22639,00:11:42,113.94709,22.576672,0
22639,00:12:11,113.949104,22.575632,0
22639,00:12:41,113.949623,22.577023,0
22639,00:13:12,113.950211,22.579426,0
22639,00:13:34,113.95092,22.579254,0
22639,00:13:42,113.950584,22.579372,1
22639,00:14:12,113.949341,22.580706,1
22639,00:14:42,113.949112,22.578634,1
22639,00:15:12,113.949409,22.575268,1
22639,00:15:41,113.949905,22.571182,1
22639,00:16:11,113.951843,22.567532,1
22639,00:16:42,113.952866,22.564026,1
22639,00:17:12,113.95269,22.563456,1
22639,00:17:26,113.95269,22.563456,1
22639,00:17:42,113.952797,22.561157,1
22639,00:18:12,113.952354,22.557272,1
22639,00:18:41,113.949097,22.556309,1
22639,00:19:11,113.943886,22.555168,1
22639,00:20:12,113.931511,22.555258,1
22639,00:20:42,113.925385,22.555372,1
22639,00:21:12,113.919205,22.555689,1
22639,00:21:42,113.913422,22.554102,1
22639,00:22:11,113.908089,22.551279,1
22639,00:22:41,113.90451,22.547724,1
22639,00:23:11,113.90451,22.547724,1
22639,00:23:12,113.904343,22.544085,1
22639,00:23:42,113.905441,22.544479,1
22639,00:24:12,113.90966,22.544167,1
22639,00:24:42,113.910301,22.540758,1
22639,00:25:12,113.909943,22.540148,1
22639,00:31:12,113.913292,22.535418,0
22639,00:31:42,113.914139,22.535465,0
22639,00:32:11,113.914558,22.537132,0
22639,00:32:41,113.914612,22.538832,0
22639,00:33:12,113.914742,22.539112,0
22639,00:33:42,113.914963,22.540493,1
22639,00:34:12,113.915161,22.541733,1
22639,00:34:41,113.915161,22.541733,1
22639,00:34:42,113.91761,22.543074,1
22639,00:35:12,113.918861,22.543022,1
22639,00:35:41,113.919464,22.543037,1
