ID,Time,Longitude,Latitude,Status
22661,00:00:25,114.110275,22.542471,1
22661,00:00:56,114.110115,22.541767,1
22661,00:01:26,114.107079,22.541416,1
22661,00:01:56,114.106827,22.541344,1
22661,00:02:26,114.106064,22.53879,1
22661,00:02:55,114.103516,22.538183,1
22661,00:03:25,114.09848,22.538258,1
22661,00:03:55,114.092621,22.538176,1
22661,00:04:26,114.087204,22.537535,1
22661,00:04:56,114.082199,22.537468,1
22661,00:05:26,114.078514,22.534443,1
22661,00:05:55,114.076225,22.531918,1
22661,00:06:25,114.070984,22.531815,1
22661,00:06:55,114.065422,22.531849,1
22661,00:07:26,114.062065,22.532398,1
22661,00:07:56,114.063057,22.529848,1
22661,00:08:26,114.063042,22.527447,0
22661,00:08:56,114.063026,22.527477,0
22661,00:09:25,114.06321,22.526918,0
22661,00:09:55,114.063072,22.531269,0
22661,00:10:25,114.063034,22.534872,0
22661,00:10:56,114.063087,22.534781,0
22661,00:11:26,114.062851,22.536497,1
22661,00:11:56,114.062614,22.538702,1
22661,00:12:26,114.062531,22.543238,1
22661,00:12:55,114.062386,22.547512,1
22661,00:13:25,114.060463,22.547476,1
22661,00:13:55,114.058472,22.547398,1
22661,00:14:26,114.056793,22.547556,1
22661,00:14:56,114.055046,22.547586,1
22661,00:15:26,114.050972,22.547438,1
22661,00:15:55,114.050125,22.546843,1
22661,00:16:25,114.048134,22.546959,1
22661,00:16:55,114.049873,22.547131,1
22661,00:17:26,114.050079,22.546328,1
22661,00:17:56,114.04995,22.545513,1
22661,00:18:26,114.049919,22.545883,1
22661,00:18:56,114.050018,22.546278,0
22661,00:19:25,114.049965,22.546341,0
22661,00:19:55,114.049835,22.546898,0
22661,00:20:25,114.05085,22.547138,0
22661,00:20:56,114.050926,22.547152,0
22661,00:21:26,114.050941,22.547213,0
22661,00:21:56,114.051086,22.547251,0
22661,00:22:26,114.051102,22.548321,0
22661,00:22:55,114.050781,22.548998,0
22661,00:23:25,114.052895,22.549351,0
22661,00:23:55,114.052948,22.54941,0
22661,00:24:26,114.052994,22.54941,0
22661,00:24:56,114.052986,22.549414,0
22661,00:25:26,114.052956,22.549408,0
22661,00:25:55,114.052986,22.549433,0
22661,00:26:25,114.05172,22.549362,0
22661,00:26:55,114.051651,22.549377,0
22661,00:27:26,114.052826,22.549377,0
22661,00:27:56,114.053009,22.549446,0
22661,00:28:26,114.053024,22.549454,0
22661,00:28:56,114.053055,22.549448,0
22661,00:33:04,114.051842,22.549467,0
22661,00:33:34,114.051079,22.550959,0
22661,00:34:05,114.050995,22.55102,0
22661,00:34:35,114.050919,22.550817,0
22661,00:35:05,114.050941,22.550812,0
22661,00:35:35,114.050941,22.55072,0
22661,00:36:04,114.050919,22.550743,0
22661,00:36:34,114.050934,22.55073,0
22661,00:37:04,114.050903,22.550678,0
22661,01:58:35,114.05098,22.549824,0
22661,01:59:05,114.051041,22.551212,0
22661,02:00:05,114.048859,22.551109,0
22661,02:00:35,114.044762,22.550829,0
22661,02:01:06,114.04451,22.550756,0
22661,02:01:35,114.044167,22.55003,0
22661,02:02:05,114.044212,22.546209,0
22661,03:10:05,114.047493,22.542852,0
22661,03:10:34,114.044609,22.542557,0
22661,03:11:05,114.03997,22.542387,0
22661,03:11:35,114.035912,22.541748,0
22661,03:12:05,114.03299,22.541227,0
22661,03:12:35,114.028503,22.540464,0
22661,03:13:05,114.024429,22.539848,0
22661,03:13:35,114.020645,22.539192,0
22661,03:14:05,114.018127,22.539894,0
22661,03:14:35,114.016144,22.539982,0
22661,03:15:05,114.013931,22.53945,0
22661,03:15:35,114.013527,22.539087,0
22661,03:19:35,114.001114,22.53787,0
22661,03:30:52,113.998901,22.535488,0
22661,03:31:22,113.994827,22.535223,0
22661,03:31:52,113.992615,22.534601,0
22661,03:32:22,113.992607,22.5345,0
22661,03:32:52,113.992882,22.533171,0
22661,03:47:43,113.992912,22.533028,0
22661,03:48:13,113.992874,22.532953,0
22661,03:48:43,113.992859,22.532988,0
22661,03:49:13,113.992882,22.532984,0
22661,03:49:43,113.992882,22.53297,0
22661,03:50:13,113.992882,22.533026,0
22661,03:50:43,113.992882,22.532972,0
22661,03:51:13,113.992859,22.532997,0
22661,03:51:43,113.992897,22.53297,0
22661,03:52:13,113.992889,22.533012,0
22661,03:52:43,113.992889,22.532932,0
22661,03:53:42,113.992897,22.532936,0
22661,03:54:12,113.993385,22.530888,1
22661,03:54:42,113.994026,22.526293,1
22661,03:55:12,113.993134,22.526241,1
22661,03:55:42,113.996956,22.528883,1
22661,03:56:12,114.00325,22.529963,1
22661,03:56:42,114.009789,22.529684,1
22661,03:57:11,114.0159,22.531073,1
22661,03:57:42,114.021126,22.532188,1
22661,03:58:12,114.02652,22.530987,1
22661,03:58:42,114.033066,22.530128,1
22661,03:59:12,114.039536,22.530767,1
22661,03:59:42,114.045792,22.531305,1
22661,04:00:12,114.05204,22.531406,1
22661,04:00:42,114.057762,22.531492,1
22661,04:01:12,114.062477,22.531441,1
22661,04:01:42,114.066376,22.531363,1
22661,04:02:12,114.067703,22.528107,1
